ID,Type,From,To,Amount,Txn,ether,USD,date
9567,Sold,GoWest23,0x568cf5,"5.77Ξ ($2,065)","Sep 29, 2020",5.77,2065,2020-09-29
9567,Sold,0xb6be4d,GoWest23,0.35Ξ ($61),"May 06, 2019",0.35,61,2019-05-06
9571,Sold,0x6b88ac,10130264,0.40Ξ ($91),"Jul 23, 2017",0.4,91,2017-07-23
9571,Sold,0x5b098b,7047340,0.20Ξ ($57),"Jul 02, 2017",0.2,57,2017-07-02
9571,Sold,0x515a82,5966219,0.03Ξ ($9),"Jun 28, 2017",0.03,9,2017-06-28
9572,Sold,4042394,11446499,"35Ξ ($60,227)","Mar 24, 2021",35,60227,2021-03-24
9576,Sold,jmg,0x215fed,0.18Ξ ($92),"May 28, 2018",0.18,92,2018-05-28
9576,Sold,Hemba,jmg,0.06Ξ ($47),"May 06, 2018",0.06,47,2018-05-06
9577,Sold,0x0a4eaf…,0x6611fe,0.49Ξ ($93),"Jul 11, 2017",0.49,93,2017-07-11
9577,Sold,0x00d7c9,0x0a4eaf…,0.30Ξ ($62),"Jul 10, 2017",0.3,62,2017-07-10
9579,Sold,Hemba,Kenney,0.15Ξ ($57),"Apr 04, 2018",0.15,57,2018-04-04
9580,Sold,0x067034,0x13816f,"4.70Ξ ($1,682)","Sep 28, 2020",4.7,1682,2020-09-28
9580,Sold,Carlini8,0x067034,"6Ξ ($2,194)","Sep 15, 2020",6,2194,2020-09-15
9580,Sold,0xc00c2b,Carlini8,2.50Ξ ($940),"Sep 14, 2020",2.5,940,2020-09-14
9581,Sold,0xca8fe4,337252,"17Ξ ($32,687)","Apr 01, 2021",17,32687,2021-04-01
9588,Sold,Deeze,0x5ac996,"34.10Ξ ($52,869)","Mar 01, 2021",34.1,52869,2021-03-01
9588,Sold,0xca8fe4,Deeze,"33.99Ξ ($52,251)","Mar 01, 2021",33.99,52251,2021-03-01
9589,Sold,337252,10519471,"25Ξ ($42,132)","Feb 23, 2021",25,42132,2021-02-23
9589,Sold,12322844,14215174,0.30Ξ ($68),"Jul 20, 2017",0.3,68,2017-07-20
9591,Sold,0x00d7c9,10470148,0.33Ξ ($69),"Aug 09, 2019",0.33,69,2019-08-09
9594,Sold,4337580,2142092,"42Ξ ($65,720)","Feb 23, 2021",42,65720,2021-02-23
9594,Sold,393680,15066993,"11Ξ ($3,981)","Sep 28, 2020",11,3981,2020-09-28
9599,Sold,0x58164b,Kenney,0.08Ξ ($60),"May 07, 2018",0.08,60,2018-05-07
9601,Sold,1700403,15363428,"21.99Ξ ($39,198)","Mar 21, 2021",21.99,39198,2021-03-21
9604,Sold,55241,Kenney,0.10Ξ ($115),"Jan 20, 2018",0.1,115,2018-01-20
9605,Sold,55241,7823584,0.28Ξ ($58),"Jul 10, 2017",0.28,58,2017-07-10
9606,Sold,scalynel…,CryptoIn…,1.70Ξ ($342),"May 22, 2020",1.7,342,2020-05-22
9606,Sold,0x682c30,scalynel…,0.99Ξ ($142),"Jan 07, 2020",0.99,142,2020-01-07
9608,Sold,0x0dc533,0xa5c80b,"5Ξ ($6,317)","Jan 26, 2021",5,6317,2021-01-26
9608,Sold,Goop,0xb87461,0.37Ξ ($56),"Dec 08, 2019",0.37,56,2019-12-08
9608,Sold,ark1,Goop,0.35Ξ ($53),"Nov 23, 2019",0.35,53,2019-11-23
9608,Sold,0x00d7c9,ark1,0.25Ξ ($47),"Sep 15, 2019",0.25,47,2019-09-15
9610,Sold,12322844,5615543,0.15Ξ ($36),"Sep 22, 2018",0.15,36,2018-09-22
9611,Sold,0xe45df5,10361245,0.38Ξ ($32),"Dec 16, 2018",0.38,32,2018-12-16
9613,Sold,55241,snax,0.10Ξ ($115),"Jan 20, 2018",0.1,115,2018-01-20
9615,Sold,55241,7435267,0.05Ξ ($28),"May 30, 2018",0.05,28,2018-05-30
9617,Sold,0xeb725f,0x024bcb,"24Ξ ($47,780)","Feb 20, 2021",24,47780,2021-02-20
9617,Sold,0x13816f,0xeb725f,"16.75Ξ ($30,822)","Feb 17, 2021",16.75,30822,2021-02-17
9617,Sold,j1mmy,0x13816f,"4.70Ξ ($1,654)","Sep 27, 2020",4.7,1654,2020-09-27
9617,Sold,Pranksy,j1mmy,"3.88Ξ ($1,343)","Sep 24, 2020",3.88,1343,2020-09-24
9617,Sold,0x3ef1a5,evkort,2Ξ ($760),"Sep 14, 2020",2,760,2020-09-14
9617,Sold,Novo311,0x3ef1a5,1.29Ξ ($504),"Aug 25, 2020",1.29,504,2020-08-25
9617,Sold,Hemba,Novo311,0.75Ξ ($157),"Apr 29, 2020",0.75,157,2020-04-29
9618,Sold,jmg,Tschuuul…,0.52Ξ ($132),"May 30, 2019",0.52,132,2019-05-30
9618,Sold,0x00d7c9,jmg,0.10Ξ ($30),"Oct 27, 2017",0.1,30,2017-10-27
9619,Sold,Slacktid…,0xdc925a,0.30Ξ ($55),"Oct 31, 2019",0.3,55,2019-10-31
9619,Sold,0x682c30,0x976b59,0.49Ξ ($110),"Oct 02, 2018",0.49,110,2018-10-02
9622,Sold,0x7f3560,0x8e3934,"23.99Ξ ($45,984)","Feb 22, 2021",23.99,45984,2021-02-22
9622,Sold,0x0a4eaf…,0x7f3560,0.65Ξ ($115),"Jan 30, 2020",0.65,115,2020-01-30
9624,Sold,422151,5875017,"5.87Ξ ($7,790)","Jan 25, 2021",5.87,7790,2021-01-25
9625,Sold,0x0553de,qiwave,"10Ξ ($2,190)","Jun 28, 2020",10,2190,2020-06-28
9625,Sold,0x00d7c9,0x0553de,0.40Ξ ($84),"Aug 09, 2019",0.4,84,2019-08-09
9626,Sold,0x067107,11492316,1.23Ξ ($249),"May 25, 2020",1.23,249,2020-05-25
9627,Sold,0x0a4eaf…,0x67c79f,"8.45Ξ ($14,673)","Feb 09, 2021",8.45,14673,2021-02-09
9627,Sold,juggerna…,0x0a4eaf…,0.30Ξ ($56),"Nov 07, 2019",0.3,56,2019-11-07
9630,Sold,shilpixe…,snax,"3Ξ ($1,098)","Sep 14, 2020",3,1098,2020-09-14
9630,Sold,antunes_…,shilpixe…,1.20Ξ ($246),"May 22, 2020",1.2,246,2020-05-22
9630,Sold,0xe45df5,antunes_…,0.80Ξ ($115),"Jan 08, 2020",0.8,115,2020-01-08
9631,Sold,6666831,15851975,"23Ξ ($38,819)","Mar 27, 2021",23,38819,2021-03-27
9631,Sold,4042394,6666831,"22.99Ξ ($38,910)","Mar 23, 2021",22.99,38910,2021-03-23
9632,Sold,48442,na,0.38Ξ ($86),"Jul 24, 2017",0.38,86,2017-07-24
9632,Sold,12322844,0x00bd3a,0.30Ξ ($68),"Jul 18, 2017",0.3,68,2017-07-18
9633,Sold,Hemba,0xd978c9,0.30Ξ ($244),"Dec 19, 2017",0.3,244,2017-12-19
9633,Sold,0x682c30,Hemba,0.18Ξ ($54),"Jun 29, 2017",0.18,54,2017-06-29
9634,Sold,14966261,10361245,0.48Ξ ($41),"Dec 16, 2018",0.48,41,2018-12-16
9636,Sold,0xd8e806,sov,0.35Ξ ($103),"Aug 09, 2017",0.35,103,2017-08-09
9637,Sold,0xe754d1,0x59a549,"5.60Ξ ($7,376)","Jan 24, 2021",5.6,7376,2021-01-24
9637,Sold,Pranksy,0xe754d1,1.90Ξ ($716),"Sep 14, 2020",1.9,716,2020-09-14
9637,Sold,juggerna…,alxo,0.25Ξ ($38),"Nov 23, 2019",0.25,38,2019-11-23
9638,Sold,GrumpyMo…,0xf28820,"2.98Ξ ($1,047)","Sep 24, 2020",2.98,1047,2020-09-24
9638,Sold,0x1a96af,GrumpyMo…,1.71Ξ ($341),"May 26, 2020",1.71,341,2020-05-26
9639,Sold,0x3dae9a,8861528,"46Ξ ($76,511)","Mar 23, 2021",46,76511,2021-03-23
9641,Sold,7293485,7650826,"39.41Ξ ($72,736)","Feb 17, 2021",39.41,72736,2021-02-17
9643,Sold,0x577ebc,ross_VRO…,"17Ξ ($29,267)","Feb 05, 2021",17,29267,2021-02-05
9644,Sold,Dude_Nak…,0xeb9191,3.49Ξ ($700),"May 16, 2020",3.49,700,2020-05-16
9644,Sold,Thing,Dude_Nak…,1.60Ξ ($366),"Feb 09, 2020",1.6,366,2020-02-09
9644,Sold,Dude_Nak…,0xde7460,0.85Ξ ($160),"Nov 13, 2019",0.85,160,2019-11-13
9644,Sold,0x00d7c9,Dude_Nak…,0.35Ξ ($60),"Apr 21, 2019",0.35,60,2019-04-21
9645,Sold,0x00d7c9,CyrusOld,0.05Ξ ($29),"Jun 01, 2018",0.05,29,2018-06-01
9647,Sold,2pac,0x11c9a7,"3.30Ξ ($2,127)","Dec 18, 2020",3.3,2127,2020-12-18
9647,Sold,e_lo,2pac,"3.50Ξ ($2,124)","Nov 24, 2020",3.5,2124,2020-11-24
9651,Sold,55241,1044256,0.12Ξ ($103),"Jan 02, 2018",0.12,103,2018-01-02
9652,Sold,0x7f3aff,0xaea8e3,"41Ξ ($85,028)","Apr 09, 2021",41,85028,2021-04-09
9652,Sold,0xd3e2e7,0x7f3aff,"29Ξ ($55,286)","Feb 18, 2021",29,55286,2021-02-18
9652,Sold,TokenAng…,0xd3e2e7,"11Ξ ($17,056)","Feb 03, 2021",11,17056,2021-02-03
9652,Sold,0xe45df5,TokenAng…,1.60Ξ ($422),"Jun 14, 2019",1.6,422,2019-06-14
9654,Sold,0xca8fe4,0x34e801,"9.50Ξ ($9,572)","Jan 04, 2021",9.5,9572,2021-01-04
9655,Sold,renaissa…,0x35d3a2,"25Ξ ($44,579)","Feb 22, 2021",25,44579,2021-02-22
9655,Sold,davey.et…,renaissa…,"5Ξ ($1,756)","Sep 27, 2020",5,1756,2020-09-27
9655,Sold,Pixls,davey.et…,1Ξ ($166),"Jan 21, 2020",1,166,2020-01-21
9655,Sold,0x0af8cc,Pixls,0.22Ξ ($30),"Dec 29, 2018",0.22,30,2018-12-29
9655,Sold,0x00d7c9,0x0af8cc,0.05Ξ ($25),"Jun 12, 2018",0.05,25,2018-06-12
9656,Sold,0x95c550,0x568cf5,"4.90Ξ ($1,688)","Oct 02, 2020",4.9,1688,2020-10-02
9656,Sold,0xe754d1,0x95c550,"5.80Ξ ($2,052)","Sep 29, 2020",5.8,2052,2020-09-29
9656,Sold,MrNFT,0xe754d1,"3.43Ξ ($1,228)","Sep 28, 2020",3.43,1228,2020-09-28
9656,Sold,0x3ba9cd,MrNFT,"3.10Ξ ($1,091)","Sep 27, 2020",3.1,1091,2020-09-27
9656,Sold,Pranksy,0x3ba9cd,2.19Ξ ($742),"Sep 23, 2020",2.19,742,2020-09-23
9656,Sold,Hemba,Pranksy,1.80Ξ ($613),"Sep 22, 2020",1.8,613,2020-09-22
9657,Sold,0x8234be,sov,0.04Ξ ($17),"Dec 10, 2017",0.04,17,2017-12-10
9658,Sold,0x07c5ea,0xc41253,"15Ξ ($29,211)","Feb 20, 2021",15,29211,2021-02-20
9658,Sold,3van.eth,0x07c5ea,"14.98Ξ ($27,473)","Feb 17, 2021",14.98,27473,2021-02-17
9658,Sold,0xc69ae4,3van.eth,"12.66Ξ ($22,881)","Feb 15, 2021",12.66,22881,2021-02-15
9658,Sold,0x231707,0xc69ae4,2.56Ξ ($511),"May 26, 2020",2.56,511,2020-05-26
9659,Sold,14479911,Deeze,"33.99Ξ ($70,860)","Apr 09, 2021",33.99,70860,2021-04-09
9659,Sold,13275108,0xdcf227,"29Ξ ($51,786)","Mar 21, 2021",29,51786,2021-03-21
9660,Sold,0x62bdc6,11965420,"19.50Ξ ($40,652)","Apr 09, 2021",19.5,40652,2021-04-09
9660,Sold,0xabf107,6471110,"19Ξ ($39,090)","Apr 08, 2021",19,39090,2021-04-08
9660,Sold,0x4db1dd,11268359,"17.50Ξ ($36,173)","Apr 08, 2021",17.5,36173,2021-04-08
9660,Sold,0xca8fe4,5091805,"16.30Ξ ($31,482)","Apr 01, 2021",16.3,31482,2021-04-01
9661,Sold,12586027,6689278,0.48Ξ ($134),"Jul 03, 2017",0.48,134,2017-07-03
9662,Sold,Hemba,0x0c3195…,0.32Ξ ($46),"Feb 19, 2019",0.32,46,2019-02-19
9663,Sold,Deeze,0x29b1b2,"38.99Ξ ($57,355)","Mar 01, 2021",38.99,57355,2021-03-01
9663,Sold,0xca8fe4,Deeze,"25Ξ ($47,291)","Feb 18, 2021",25,47291,2021-02-18
9664,Sold,Hemba,0x03911f,0.08Ξ ($65),"May 05, 2018",0.08,65,2018-05-05
9665,Sold,0xddfdcb,0xd800fc,"23.99Ξ ($49,790)","Apr 09, 2021",23.99,49790,2021-04-09
9665,Sold,Pranksy,0xddfdcb,"17Ξ ($36,040)","Apr 05, 2021",17,36040,2021-04-05
9665,Sold,0xe50c4f,Pranksy,"23.30Ξ ($39,076)","Mar 07, 2021",23.3,39076,2021-03-07
9665,Sold,0x3fed8d,0xe50c4f,"25Ξ ($48,845)","Feb 21, 2021",25,48845,2021-02-21
9665,Sold,Michel_M…,0x3fed8d,"6.75Ξ ($2,424)","Sep 30, 2020",6.75,2424,2020-09-30
9665,Sold,jmg,Michel_M…,"2.99Ξ ($1,126)","Sep 14, 2020",2.99,1126,2020-09-14
9665,Sold,Cyborg,jmg,0.22Ξ ($49),"Oct 06, 2018",0.22,49,2018-10-06
9665,Sold,0x5b098b,Cyborg,0.24Ξ ($69),"Aug 15, 2017",0.24,69,2017-08-15
9666,Sold,0x5aaeb9,0x0154d2,"3Ξ ($1,082)","Sep 27, 2020",3,1082,2020-09-27
9666,Sold,0x067034,0x5aaeb9,"2.87Ξ ($1,019)","Sep 26, 2020",2.87,1019,2020-09-26
9666,Sold,Hemba,0x067034,1.80Ξ ($613),"Sep 22, 2020",1.8,613,2020-09-22
9667,Sold,Hemba,0xf40b3d,2.30Ξ ($790),"Sep 24, 2020",2.3,790,2020-09-24
9668,Sold,6689278,9224009,"34.50Ξ ($52,663)","Mar 01, 2021",34.5,52663,2021-03-01
9668,Sold,55241,6689278,0.41Ξ ($97),"Jul 09, 2017",0.41,97,2017-07-09
9669,Sold,2pac,0x43c751,"3.75Ξ ($1,721)","Nov 12, 2020",3.75,1721,2020-11-12
9669,Sold,Michel_M…,0x257e2b,"5.40Ξ ($2,027)","Oct 19, 2020",5.4,2027,2020-10-19
9669,Sold,Shrugs,Michel_M…,2Ξ ($741),"Sep 11, 2020",2,741,2020-09-11
9669,Sold,0x00d7c9,Shrugs,0.10Ξ ($136),"Jan 14, 2018",0.1,136,2018-01-14
9670,Sold,Pranksy,0xef784c,"29.99Ξ ($54,026)","Mar 11, 2021",29.99,54026,2021-03-11
9670,Sold,0x577ebc,Pranksy,"9Ξ ($14,475)","Feb 04, 2021",9,14475,2021-02-04
9671,Sold,0x4960c4…,0x727646,"22Ξ ($41,723)","Feb 18, 2021",22,41723,2021-02-18
9671,Sold,0x1a96af,0x4960c4…,1.55Ξ ($323),"May 24, 2020",1.55,323,2020-05-24
9671,Sold,0x682c30,0x677b43,0.25Ξ ($71),"Jul 02, 2017",0.25,71,2017-07-02
9672,Sold,16238729,4608588,"28.90Ξ ($51,340)","Mar 16, 2021",28.9,51340,2021-03-16
9672,Sold,6249972,16238729,"26.50Ξ ($44,543)","Mar 08, 2021",26.5,44543,2021-03-08
9673,Sold,13074342,0xe73b3d,"20Ξ ($32,356)","Mar 26, 2021",20,32356,2021-03-26
9673,Sold,5443629,0xc77fa6,"22.90Ξ ($38,405)","Mar 07, 2021",22.9,38405,2021-03-07
9673,Sold,5734076,0x53102d,"22.50Ξ ($31,851)","Feb 28, 2021",22.5,31851,2021-02-28
9674,Sold,Deeze,0x0e4437,"49.99Ξ ($90,281)","Mar 31, 2021",49.99,90281,2021-03-31
9674,Sold,0x287b15,Deeze,"34.50Ξ ($63,235)","Mar 30, 2021",34.5,63235,2021-03-30
9674,Sold,0x00d7c9,0x287b15,0.50Ξ ($523),"Jan 25, 2018",0.5,523,2018-01-25
9675,Sold,CPyrc,analemma…,"4.99Ξ ($5,461)","Jan 05, 2021",4.99,5461,2021-01-05
9675,Sold,moderats,CPyrc,"4Ξ ($4,176)","Jan 05, 2021",4,4176,2021-01-05
9675,Sold,CPyrc,moderats,2.49Ξ ($929),"Sep 14, 2020",2.49,929,2020-09-14
9675,Sold,Pranksy,CPyrc,1.25Ξ ($460),"Sep 11, 2020",1.25,460,2020-09-11
9675,Sold,Hemba,Pranksy,0.55Ξ ($74),"Jan 04, 2020",0.55,74,2020-01-04
9677,Sold,0x00d7c9,snowfro,0.05Ξ ($27),"Jun 11, 2018",0.05,27,2018-06-11
9678,Sold,0xf0f068…,MrTpunks,5.55Ξ ($891),"Jan 16, 2020",5.55,891,2020-01-16
9678,Sold,0x7c00c9…,0xf0f068…,3Ξ ($427),"Jan 07, 2020",3,427,2020-01-07
9678,Sold,jmg,0x7c00c9…,0.69Ξ ($95),"Dec 29, 2018",0.69,95,2018-12-29
9678,Sold,0x682c30,0x00bd3a,0.35Ξ ($93),"Jul 05, 2017",0.35,93,2017-07-05
9679,Sold,55241,7823584,0.05Ξ ($28),"May 30, 2018",0.05,28,2018-05-30
9681,Sold,0x3dae9a,2581191,"25Ξ ($51,597)","Apr 08, 2021",25,51597,2021-04-08
9683,Sold,Deeze,Michel_M…,"12.99Ξ ($17,130)","Feb 01, 2021",12.99,17130,2021-02-01
9683,Sold,0xdbc416,Deeze,"12.90Ξ ($10,489)","Jan 03, 2021",12.9,10489,2021-01-03
9683,Sold,OzzMan,0xdbc416,"5.30Ξ ($4,117)","Jan 02, 2021",5.3,4117,2021-01-02
9683,Sold,jmg,OzzMan,1.95Ξ ($416),"Feb 06, 2020",1.95,416,2020-02-06
9683,Sold,0x682c30,jmg,1.50Ξ ($251),"Jan 20, 2020",1.5,251,2020-01-20
9684,Sold,0x33b17a,0x655d17,"55.55Ξ ($99,907)","Mar 11, 2021",55.55,99907,2021-03-11
9684,Sold,dafky200…,0x33b17a,"45Ξ ($82,646)","Mar 09, 2021",45,82646,2021-03-09
9684,Sold,0x7c511d,dafky200…,0.20Ξ ($84),"Jun 28, 2018",0.2,84,2018-06-28
9686,Sold,0x23b50b,spencer,"29.95Ξ ($41,900)","Feb 28, 2021",29.95,41900,2021-02-28
9686,Sold,Bombard,0x48c85c,"10.44Ξ ($18,317)","Feb 16, 2021",10.44,18317,2021-02-16
9686,Sold,0x231707,Bombard,0.60Ξ ($84),"Jan 09, 2020",0.6,84,2020-01-09
9687,Sold,0x78f0a6,7278964,"23.95Ξ ($36,544)","Mar 04, 2021",23.95,36544,2021-03-04
9688,Sold,55241,7823584,0.05Ξ ($30),"Jun 01, 2018",0.05,30,2018-06-01
9689,Sold,0xca8fe4,14548427,"20.60Ξ ($37,904)","Mar 31, 2021",20.6,37904,2021-03-31
9690,Sold,0x07c5ea,0x2ba7f9,"8.40Ξ ($14,614)","Feb 17, 2021",8.4,14614,2021-02-17
9690,Sold,Neuroman…,0x07c5ea,"7.69Ξ ($13,905)","Feb 14, 2021",7.69,13905,2021-02-14
9690,Sold,0x0553de,Neuroman…,0.89Ξ ($219),"Jul 09, 2020",0.89,219,2020-07-09
9690,Sold,Shrugs,0x0553de,1.25Ξ ($254),"May 27, 2020",1.25,254,2020-05-27
9690,Sold,0xbc081c,Shrugs,0.15Ξ ($42),"Aug 15, 2018",0.15,42,2018-08-15
9691,Sold,Hemba,Pixls,0.29Ξ ($36),"Jan 19, 2019",0.29,36,2019-01-19
9692,Sold,Dude_Nak…,0xe5e771,"14.95Ξ ($5,411)","Sep 28, 2020",14.95,5411,2020-09-28
9692,Sold,futurema…,Dude_Nak…,1Ξ ($202),"May 22, 2020",1,202,2020-05-22
9692,Sold,0x00d7c9,futurema…,0.25Ξ ($52),"Aug 13, 2019",0.25,52,2019-08-13
9693,Sold,55241,WangXian…,0.50Ξ ($86),"May 10, 2019",0.5,86,2019-05-10
9695,Sold,55241,16033653,0.10Ξ ($47),"Dec 04, 2017",0.1,47,2017-12-04
9697,Sold,CPyrc,0x701f37,"27.50Ξ ($41,083)","Feb 27, 2021",27.5,41083,2021-02-27
9697,Sold,0x067034,CPyrc,"4.25Ξ ($1,521)","Sep 28, 2020",4.25,1521,2020-09-28
9697,Sold,Carlini8,0x067034,"4Ξ ($1,463)","Sep 15, 2020",4,1463,2020-09-15
9697,Sold,satman,Carlini8,1.20Ξ ($241),"May 26, 2020",1.2,241,2020-05-26
9697,Sold,_K_A_M_I…,satman,0.60Ξ ($80),"Apr 01, 2020",0.6,80,2020-04-01
9697,Sold,antunes_…,_K_A_M_I…,0.57Ξ ($136),"Feb 26, 2020",0.57,136,2020-02-26
9697,Sold,0x00d7c9,antunes_…,0.30Ξ ($52),"Sep 28, 2019",0.3,52,2019-09-28
9699,Sold,5772875,7435267,0.06Ξ ($52),"Jan 02, 2018",0.06,52,2018-01-02
9703,Sold,curating…,0x58164b,2.50Ξ ($509),"Jul 25, 2017",2.5,509,2017-07-25
9704,Sold,Cyborg,Cyrus,0.30Ξ ($32),"Feb 01, 2019",0.3,32,2019-02-01
9704,Sold,0xbc081c,Cyborg,0.30Ξ ($68),"Jul 24, 2017",0.3,68,2017-07-24
9705,Sold,1700403,942439,"17Ξ ($33,539)","Feb 21, 2021",17,33539,2021-02-21
9706,Sold,0x470e9b,trislit,0.20Ξ ($45),"Oct 02, 2018",0.2,45,2018-10-02
9707,Sold,heeee.et…,0x565496,"45Ξ ($78,408)","Mar 11, 2021",45,78408,2021-03-11
9707,Sold,0x007eb9,heeee.et…,"18.50Ξ ($34,143)","Feb 14, 2021",18.5,34143,2021-02-14
9708,Sold,0x44612f,0x23f707,"24.25Ξ ($43,015)","Mar 21, 2021",24.25,43015,2021-03-21
9708,Sold,0xeb725f,0x44612f,"21Ξ ($40,552)","Feb 22, 2021",21,40552,2021-02-22
9708,Sold,0xca1585,0xeb725f,"12Ξ ($22,227)","Feb 17, 2021",12,22227,2021-02-17
9708,Sold,Carlini8,0xca1585,"9Ξ ($16,550)","Feb 14, 2021",9,16550,2021-02-14
9708,Sold,niwin,Carlini8,"5Ξ ($3,213)","Dec 26, 2020",5,3213,2020-12-26
9708,Sold,Collin3,niwin,"4.90Ξ ($1,777)","Sep 28, 2020",4.9,1777,2020-09-28
9708,Sold,MrNFT,Collin3,2.12Ξ ($733),"Sep 21, 2020",2.12,733,2020-09-21
9708,Sold,Pranksy,MrNFT,1.78Ξ ($678),"Sep 20, 2020",1.78,678,2020-09-20
9708,Sold,ross_VRO…,evkort,1.98Ξ ($729),"Sep 15, 2020",1.98,729,2020-09-15
9708,Sold,0x3746e3,ross_VRO…,1Ξ ($202),"May 22, 2020",1,202,2020-05-22
9708,Sold,0xd8e806,0x3746e3,0.22Ξ ($65),"Sep 18, 2017",0.22,65,2017-09-18
9708,Sold,0xbc081c,0xd8e806,0.30Ξ ($58),"Jul 19, 2017",0.3,58,2017-07-19
9710,Sold,3371265,3016768,"25Ξ ($42,132)","Feb 23, 2021",25,42132,2021-02-23
9710,Sold,55241,3371265,0.50Ξ ($122),"May 22, 2019",0.5,122,2019-05-22
9713,Sold,EliteCat…,jmg,"18.95Ξ ($29,014)","Mar 05, 2021",18.95,29014,2021-03-05
9713,Sold,0x20e386,GoWest23,1.20Ξ ($465),"Sep 13, 2020",1.2,465,2020-09-13
9715,Sold,shilpixe…,VonMises,1.50Ξ ($280),"Apr 25, 2020",1.5,280,2020-04-25
9716,Sold,14966261,bibdieuf…,0.60Ξ ($102),"Jan 17, 2020",0.6,102,2020-01-17
9717,Sold,0x19ac60,0xa577ed,"6Ξ ($3,711)","Dec 23, 2020",6,3711,2020-12-23
9719,Sold,14215174,9876623,0.18Ξ ($55),"Aug 12, 2017",0.18,55,2017-08-12
9719,Sold,12322844,14215174,0.30Ξ ($68),"Jul 20, 2017",0.3,68,2017-07-20
9720,Sold,3699717,8238026,"5.04Ξ ($5,232)","Jan 05, 2021",5.04,5232,2021-01-05
9721,Sold,0x48db19,justinva…,"2.50Ξ ($1,385)","Dec 12, 2020",2.5,1385,2020-12-12
9722,Sold,0x68a7ac,0xeefec5,"50Ξ ($103,622)","Apr 09, 2021",50,103622,2021-04-09
9722,Sold,EliteCat…,0x68a7ac,"6.99Ξ ($8,964)","Jan 10, 2021",6.99,8964,2021-01-10
9722,Sold,0xf0f068…,GoWest23,2.22Ξ ($359),"Jan 16, 2020",2.22,359,2020-01-16
9722,Sold,0x61e7e7,0xf0f068…,1.25Ξ ($177),"Jan 06, 2020",1.25,177,2020-01-06
9722,Sold,0xfb077c,0x61e7e7,1Ξ ($272),"Jun 20, 2019",1,272,2019-06-20
9723,Sold,755965,11268359,"46Ξ ($96,204)","Apr 09, 2021",46,96204,2021-04-09
9724,Sold,juggerna…,0x002ca2,0.20Ξ ($70),"Sep 02, 2017",0.2,70,2017-09-02
9724,Sold,0x02751f,juggerna…,0.20Ξ ($39),"Jul 30, 2017",0.2,39,2017-07-30
9726,Sold,10831567,934967,"6.99Ξ ($12,414)","Feb 09, 2021",6.99,12414,2021-02-09
9726,Sold,13015780,10831567,"5.98Ξ ($4,406)","Dec 30, 2020",5.98,4406,2020-12-30
9726,Sold,1742511,13015780,1.19Ξ ($237),"May 26, 2020",1.19,237,2020-05-26
9730,Sold,0xc3edcb,alphab.e…,"19.20Ξ ($30,489)","Mar 25, 2021",19.2,30489,2021-03-25
9730,Sold,stazie,0xc3edcb,"22.22Ξ ($35,255)","Feb 25, 2021",22.22,35255,2021-02-25
9730,Sold,0x1a96af,stazie,0.92Ξ ($180),"Apr 28, 2020",0.92,180,2020-04-28
9731,Sold,1471195,11185056,"23.50Ξ ($41,970)","Mar 15, 2021",23.5,41970,2021-03-15
9732,Sold,55241,Kenney,0.10Ξ ($58),"May 25, 2018",0.1,58,2018-05-25
9735,Sold,13275108,15881823,"8.15Ξ ($13,966)","Feb 10, 2021",8.15,13966,2021-02-10
9740,Sold,barthazi…,0x70a78c,"21.99Ξ ($39,495)","Mar 16, 2021",21.99,39495,2021-03-16
9740,Sold,0x00ce50,0x6fec47,"13Ξ ($25,569)","Feb 19, 2021",13,25569,2021-02-19
9741,Sold,0x5b098b,337252,"44.80Ξ ($94,356)","Apr 12, 2021",44.8,94356,2021-04-12
9744,Sold,0x0e9aed,0xece772,"20.99Ξ ($43,505)","Apr 09, 2021",20.99,43505,2021-04-09
9744,Sold,0x62bdc6,0x0e9aed,"14.50Ξ ($30,241)","Apr 06, 2021",14.5,30241,2021-04-06
9744,Sold,SpacedPa…,gaus,"3.50Ξ ($1,252)","Sep 28, 2020",3.5,1252,2020-09-28
9744,Sold,Pranksy,SpacedPa…,1.25Ξ ($459),"Sep 11, 2020",1.25,459,2020-09-11
9744,Sold,Hemba,Pranksy,1.15Ξ ($419),"Sep 11, 2020",1.15,419,2020-09-11
9746,Sold,0x8bb4f3,Deepyr,0.50Ξ ($69),"Mar 15, 2019",0.5,69,2019-03-15
9749,Sold,0xba19ba,0x29b1b2,"98Ξ ($174,772)","Feb 22, 2021",98,174772,2021-02-22
9749,Sold,natealex,0xba19ba,"55.78Ξ ($102,722)","Feb 12, 2021",55.78,102722,2021-02-12
9749,Sold,0xca8fe4,natealex,"47Ξ ($81,573)","Feb 08, 2021",47,81573,2021-02-08
9750,Sold,13275108,15066993,"6Ξ ($7,577)","Jan 27, 2021",6,7577,2021-01-27
9751,Sold,Hemba,0x374bd1,0.98Ξ ($239),"May 22, 2019",0.98,239,2019-05-22
9752,Sold,13275108,6608994,"12.50Ξ ($22,856)","Feb 14, 2021",12.5,22856,2021-02-14
9753,Sold,0xce3ecc,0xbec69d,"23Ξ ($48,645)","Apr 10, 2021",23,48645,2021-04-10
9753,Sold,0x5aaeb9,gaus,2.50Ξ ($873),"Sep 25, 2020",2.5,873,2020-09-25
9753,Sold,0x694a69,0x5aaeb9,2.40Ξ ($830),"Sep 24, 2020",2.4,830,2020-09-24
